"city","lat","lng","country"
"Senador Pompeu","-5.5878","-39.3719","Brazil"
"Noto","36.8833","15.0833","Italy"
"Mograne","34.4167","-6.4333","Morocco"
"Le Bouscat","44.8651","-0.5996","France"
"Umga","24.6396","84.5577","India"
"Zhangshanying","40.4775","115.8508","China"
"Tamorot","34.9333","-4.7833","Morocco"
"Morozovsk","48.3667","41.8333","Russia"
"São Geraldo do Araguaia","-6.4008","-48.5550","Brazil"
"Ennis","52.8463","-8.9807","Ireland"
"Saint-Nicolas","50.6302","5.5373","Belgium"
"Montegnée","50.6333","5.5333","Belgium"
"Lukaya","-0.1508","31.8744","Uganda"
"Tocopilla","-22.0889","-70.1958","Chile"
"Palmetto Bay","25.6219","-80.3221","United States"
"Benua Baru","0.9878","117.9800","Indonesia"
"Hudson","45.4500","-74.1500","Canada"
"Mau","26.2658","78.6711","India"
"Mahaiza","-19.9016","46.8060","Madagascar"
"Dahecun","32.8956","108.7584","China"
"San Juan Nepomuceno","-26.1117","-55.9353","Paraguay"
"Valparaíso","-21.2278","-50.8678","Brazil"
"El Salto","23.7823","-105.3585","Mexico"
"El Factor","19.3200","-69.8800","Dominican Republic"
"Mayāng Imphāl","24.6000","93.9000","India"
"Carutapera","-1.1950","-46.0200","Brazil"
"Mairena del Alcor","37.3667","-5.7333","Spain"
"uMhlanga Rocks","-29.7333","31.0708","South Africa"
"Mekla","36.6833","4.2667","Algeria"
"Nova Soure","-11.2328","-38.4828","Brazil"
"Ganzhu","26.9483","116.3714","China"
"Vēttakkāranpudūr","10.5637","76.9166","India"
"Qiaomaichuan","39.7866","113.8239","China"
"Foum el Anser","32.3718","-6.2613","Morocco"
"South Plainfield","40.5748","-74.4152","United States"
"Haaksbergen","52.1547","6.7419","Netherlands"
"Freha","36.7500","4.3167","Algeria"
"Chester-le-Street","54.8594","-1.5699","United Kingdom"
"Środa Wielkopolska","52.2333","17.2833","Poland"
"Jan Kempdorp","-27.9194","24.8361","South Africa"
"El Congo","13.9000","-89.4833","El Salvador"
"Frederickson","47.0916","-122.3603","United States"
"Cabrera","19.6426","-69.9049","Dominican Republic"
"Gotvand","32.2433","48.8136","Iran"
"Farnley","53.7876","-1.6159","United Kingdom"
"Ambalamanasy II","-14.5255","49.5885","Madagascar"
"Ibi","38.6272","-0.5753","Spain"
"Debaltseve","48.3333","38.4000","Ukraine"
"Canarana","-11.6850","-41.7689","Brazil"
"Calliaqua","13.1308","-61.1928","Saint Vincent and the Grenadines"
"Soure","-0.7169","-48.5228","Brazil"
"Donmatías","6.4833","-75.4333","Colombia"
"Westmont","41.7948","-87.9742","United States"
"Boulsa","12.6667","-0.5833","Burkina Faso"
"Buwenge","0.6503","33.1703","Uganda"
"Aioun","16.6614","-9.6150","Mauritania"
"Nāravārikuppam","13.1913","80.1847","India"
"Halikner","17.8500","77.2700","India"
"Johnston","41.6910","-93.7234","United States"
"Kauswagan","8.1917","124.0847","Philippines"
"Ortigueira","-24.2078","-50.9489","Brazil"
"Quatro Barras","-25.3658","-49.0769","Brazil"
"Fossano","44.5500","7.7333","Italy"
"Souk Tlet El Gharb","34.6211","-6.1336","Morocco"
"Lagonglong","8.8000","124.7800","Philippines"
"Maksi","23.2600","76.1457","India"
"Mogalturru","16.4167","81.6000","India"
"Boquim","-11.1469","-37.6208","Brazil"
"Machachi","-0.5100","-78.5700","Ecuador"
"Columbus","41.4366","-97.3565","United States"
"Hingham","42.2176","-70.8854","United States"
"Novo Mesto","45.8000","15.1667","Slovenia"
"Cullera","39.1639","-0.2517","Spain"
"Magenta","45.4603","8.8766","Italy"
"Liberty Triangle","29.0760","-82.2191","United States"
"San Enrique","10.4200","122.8500","Philippines"
"Skawina","49.9833","19.8333","Poland"
"Forquilha","-3.7978","-40.2608","Brazil"
"Helleland","58.8333","5.6000","Norway"
"San Fernando","12.3200","122.6000","Philippines"
"Golborne","53.4758","-2.5943","United Kingdom"
"Sehnde","52.3161","9.9642","Germany"
"Caibiran","11.5700","124.5800","Philippines"
"Wałcz","53.2667","16.4667","Poland"
"Ukkāyapalle","14.4898","78.8927","India"
"Kosigi","15.8500","77.2667","India"
"Jaruco","23.0428","-82.0094","Cuba"
"Angatuba","-23.4903","-48.4128","Brazil"
"Ōguchi","35.3325","136.9078","Japan"
"Setti Fatma","31.2256","-7.6758","Morocco"
"Yoqne‘am ‘Illit","32.6594","35.1100","Israel"
"Pingtang","26.0677","107.4035","China"
"Marín","42.3933","-8.7000","Spain"
"Macia","-25.0333","33.1000","Mozambique"
"Liushui","32.5959","108.7479","China"
"West Memphis","35.1530","-90.1996","United States"
"Meyrin","46.2167","6.0667","Switzerland"
"Heiloo","52.6000","4.7167","Netherlands"
"Jüchen","51.1011","6.5017","Germany"
"Rioblanco","3.5000","-75.8333","Colombia"
"Baharly","38.4303","57.4369","Turkmenistan"
"Itaporã","-22.0789","-54.7889","Brazil"
"Rodez","44.3506","2.5750","France"
"Zaprešić","45.8500","15.8000","Croatia"
"Lexington","33.9890","-81.2202","United States"
"Marsella","4.9167","-75.7500","Colombia"
"Isa","32.0569","130.6131","Japan"
"Nixa","37.0453","-93.2959","United States"
"Marple","39.9654","-75.3657","United States"
"Salvaterra","-0.7528","-48.5169","Brazil"
"Korostyshiv","50.3167","29.0667","Ukraine"
"Collinsville","38.6770","-90.0063","United States"
"Loha","18.9623","77.1309","India"
"Shelbyville","35.4987","-86.4517","United States"
"Oleshky","46.6167","32.7167","Ukraine"
"Tiruvattār","8.3307","77.2673","India"
"Anjozorobe","-18.3952","47.8834","Madagascar"
"San Agustin","12.5689","122.1314","Philippines"
"Sundararaopeta","16.5193","80.6305","India"
"Vrbas","45.5667","19.6500","Serbia"
"Takelsa","36.7833","10.6333","Tunisia"
"Wekiwa Springs","28.6984","-81.4251","United States"
"Paraopeba","-19.2739","-44.4039","Brazil"
"Ţayyibat al Imām","35.2659","36.7122","Syria"
"Bontoc","17.0900","120.9772","Philippines"
"Plymstock","50.3569","-4.0900","United Kingdom"
"Espera Feliz","-20.6500","-41.9069","Brazil"
"Jaisinghpur","26.6318","84.7855","India"
"Ryde","50.7271","-1.1618","United Kingdom"
"Medjez el Bab","36.6436","9.6042","Tunisia"
"Emporia","38.4028","-96.1932","United States"
"As Sulayyil","20.4623","45.5722","Saudi Arabia"
"Barnstaple","51.0800","-4.0600","United Kingdom"
"Areia Branca","-4.9558","-37.1369","Brazil"
"Qiloane","-29.3625","27.6319","Lesotho"
"Viçosa","-9.3714","-36.2408","Brazil"
"Cogua","5.0667","-73.9833","Colombia"
"Monte Sião","-22.4328","-46.5728","Brazil"
"Korbach","51.2833","8.8667","Germany"
"Lagoa Grande","-8.9969","-40.2719","Brazil"
"Fresno","29.5357","-95.4696","United States"
"Mirandola","44.8873","11.0660","Italy"
"Deyr","27.8403","51.9400","Iran"
"Montevarchi","43.5234","11.5679","Italy"
"Vicente López","-34.5333","-58.4750","Argentina"
"Santa María Colotepec","15.8833","-96.9167","Mexico"
"Zernograd","46.8500","40.3167","Russia"
"Ormskirk","53.5665","-2.8869","United Kingdom"
"Goiás","-15.9339","-50.1400","Brazil"
"Middletown","39.4450","-75.7183","United States"
"Mórfou","35.1981","32.9939","Cyprus"
"Zaragoza","7.4940","-74.8710","Colombia"
"Laon","49.5639","3.6244","France"
"Bay Point","38.0329","-121.9615","United States"
"Sangrāmpur","26.4752","84.6898","India"
"Papillion","41.1511","-96.0665","United States"
"Balete","14.0200","121.1000","Philippines"
"Quezon","16.4894","121.2639","Philippines"
"Skoura","31.0606","-6.5556","Morocco"
"Boo","59.3333","18.2833","Sweden"
"Coral Terrace","25.7464","-80.3049","United States"
"Senboku","39.7017","140.7315","Japan"
"Arttuvāttala","9.5167","76.3167","India"
"Mina","10.9300","122.5800","Philippines"
"Tangcun","37.4172","115.8410","China"
"Rita","10.4337","-83.7530","Costa Rica"
"Whitehaven","54.5480","-3.5855","United Kingdom"
"Siswa","26.7027","84.9133","India"
"Sūleswaranpatti","10.6388","77.0084","India"
"Tegina","10.0706","6.1906","Nigeria"
"Sakai","36.1085","139.7949","Japan"
"Sanando","12.9672","-6.4083","Mali"
"Saint-Lin--Laurentides","45.8500","-73.7667","Canada"
"Kourou","5.1600","-52.6499","French Guiana"
"Severouralsk","60.1500","59.9667","Russia"
"White Bear Lake","45.0656","-93.0150","United States"
"Independência","-5.3958","-40.3089","Brazil"
"Ipala","14.6191","-89.6226","Guatemala"
"Pontinha","38.7678","-9.1994","Portugal"
"Kościan","52.0833","16.6500","Poland"
"Veranópolis","-28.9358","-51.5489","Brazil"
"Siófok","46.9000","18.0500","Hungary"
"Atar","20.5167","-13.0500","Mauritania"
"Gardner","38.8122","-94.9275","United States"
"Yādiki","15.0500","77.8800","India"
"Tehri","30.3800","78.4800","India"
"Soamanandrariny","-19.6510","47.2792","Madagascar"
"Ambatotsipihina","-19.6514","47.7505","Madagascar"
"Sheghnān","37.6167","71.4500","Afghanistan"
"East Retford","53.3228","-0.9431","United Kingdom"
"Maheshwar","22.1100","75.3500","India"
"Payipira","10.0250","76.5569","India"
"Bcharré","34.2511","36.0111","Lebanon"
"Ambohimandroso","-19.5239","47.4320","Madagascar"
"Lopary","-23.1973","47.6714","Madagascar"
"Antanimieva","-22.2457","43.7711","Madagascar"
"Miarinarivo","-17.6447","49.1723","Madagascar"
"Tsiatosika","-21.2021","48.2257","Madagascar"
"Antonibe","-15.1195","47.3928","Madagascar"
"La Palma","14.3167","-89.1667","El Salvador"
"Chirilagua","13.2167","-88.1386","El Salvador"
"Badou","7.5833","0.6000","Togo"
"Niamtougou","9.7667","1.1000","Togo"
"Itigi","-5.7000","34.4833","Tanzania"
"Butaleja","0.9250","33.9450","Uganda"
"Chinobod","40.8767","71.9725","Uzbekistan"
"Jalolquduq","40.7194","72.6428","Uzbekistan"
"Brambleton","38.9803","-77.5323","United States"
"Conil de la Frontera","36.2667","-6.0833","Spain"
"Caazapá","-26.2000","-56.3800","Paraguay"
"North Potomac","39.0955","-77.2373","United States"
"Quellón","-43.0992","-73.5961","Chile"
"Maxcanú","20.5833","-89.9833","Mexico"
"Kazincbarcika","48.2531","20.6456","Hungary"
"Sikandarpur","26.0333","84.0500","India"
"Westerstede","53.2500","7.9167","Germany"
"South Elgin","41.9906","-88.3135","United States"
"Elmwood Park","41.9225","-87.8163","United States"
"Jardim","-21.4800","-56.1378","Brazil"
"Cachoeira do Arari","-1.0108","-48.9628","Brazil"
"Rolling Meadows","42.0747","-88.0252","United States"
"Burlington","40.0641","-74.8394","United States"
"Cavinti","14.2450","121.5070","Philippines"
"Taiyangxi","30.8500","111.0000","China"
"Pennādam","11.4039","79.2416","India"
"Bloomingdale","27.8784","-82.2624","United States"
"San Pedro","9.9332","-84.0470","Costa Rica"
"Huilong","28.1887","106.2086","China"
"Huilongping","28.1889","106.2086","China"
"Laranjeiras","-10.8061","-37.1717","Brazil"
"Rickmansworth","51.6383","-0.4659","United Kingdom"
"Kamiamakusa","32.5875","130.4306","Japan"
"General Emilio Aguinaldo","14.1800","120.8000","Philippines"
"Peshtera","42.0330","24.3000","Bulgaria"
"Solon","41.3865","-81.4400","United States"
"Dabaga","17.2682","8.1012","Niger"
"Embarcación","-23.2167","-64.1000","Argentina"
"Shāhpur","21.2374","76.2256","India"
"Staßfurt","51.8667","11.5667","Germany"
"Altea","38.5986","-0.0519","Spain"
"Laguna Salada","19.6500","-71.0833","Dominican Republic"
"Acton","42.4843","-71.4378","United States"
"São Gonçalo do Sapucaí","-21.8919","-45.5950","Brazil"
"Bom Jesus","-18.2150","-49.7419","Brazil"
"Littleover","52.9060","-1.5050","United Kingdom"
"Santa Quitéria do Maranhão","-3.5158","-42.5469","Brazil"
"Newport","50.7010","-1.2883","United Kingdom"
"Raritan","40.5070","-74.8662","United States"
"Wil","47.4664","9.0497","Switzerland"
"Plainsboro","40.3377","-74.5879","United States"
"Goirle","51.5203","5.0671","Netherlands"
"Neduvattūr","8.9931","76.7500","India"
"Alfter","50.7356","7.0092","Germany"
"Ambohimahamasina","-21.9339","47.1858","Madagascar"
"Pilar do Sul","-23.8128","-47.7158","Brazil"
"Urucurituba","-3.1308","-58.1550","Brazil"
"Kingston","41.9295","-73.9968","United States"
"Easley","34.8188","-82.5827","United States"
"Itaporanga","-7.3039","-38.1500","Brazil"
"Starnberg","47.9972","11.3406","Germany"
"Arbroath","56.5610","-2.5860","United Kingdom"
"Tsawwassen","49.0436","-123.0985","Canada"
"Willoughby","41.6459","-81.4084","United States"
"Bulusan","12.7522","124.1356","Philippines"
"São João da Ponte","-15.9289","-44.0078","Brazil"
"Belo Oriente","-19.2200","-42.4839","Brazil"
"Sighişoara","46.2169","24.7911","Romania"
"Solin","43.5394","16.4831","Croatia"
"Mapoteng","-29.1097","27.9739","Lesotho"
"Wijk bij Duurstede","51.9742","5.3417","Netherlands"
"Puyappalli","8.9000","76.7500","India"
"Limbach-Oberfrohna","50.8667","12.7500","Germany"
"Jucás","-6.5250","-39.5278","Brazil"
"El Zulia","7.9333","-72.6000","Colombia"
"Douar Bou Tlelis","35.5730","-0.9000","Algeria"
"Koulikoro","12.8833","-7.5500","Mali"
"Chandlers Ford","50.9840","-1.3792","United Kingdom"
"Hajdúszoboszló","47.4500","21.3833","Hungary"
"Manlio Fabio Altamirano","19.1003","-96.3411","Mexico"
"Umbaúba","-11.3828","-37.6578","Brazil"
"Irauçuba","-3.7458","-39.7828","Brazil"
"Mnasra","34.3603","-6.5508","Morocco"
"Sendamangalam","11.2825","78.2339","India"
"Sudbury","52.0417","0.7282","United Kingdom"
"Zolochiv","49.8075","24.9031","Ukraine"
"Hatonuevo","11.0694","-72.7669","Colombia"
"São João do Paraíso","-15.3139","-42.0139","Brazil"
"Buritizeiro","-17.3508","-44.9619","Brazil"
"Pompei","40.7500","14.5000","Italy"
"San Nicolas","13.9283","120.9510","Philippines"
"Porto Franco","-6.3378","-47.3989","Brazil"
"Zwedru","6.0667","-8.1333","Liberia"
"Miguel Pereira","-22.4539","-43.4689","Brazil"
"Tacaratu","-9.1058","-38.1500","Brazil"
"Fălticeni","47.4597","26.3000","Romania"
"Paxtakor Shahri","40.3153","67.9544","Uzbekistan"
"Katy","29.7905","-95.8353","United States"
"Brotas","-22.2839","-48.1269","Brazil"
"Mejorada del Campo","40.3967","-3.3858","Spain"
"Gungu","-5.7333","19.3167","Congo (Kinshasa)"
"Tantoyuca","21.3500","-98.2333","Mexico"
"Lebedyn","50.5831","34.4822","Ukraine"
"Hadžići","43.8236","18.2211","Bosnia and Herzegovina"
"Montgeron","48.7039","2.4605","France"
"Mātābhānga","26.3300","89.2200","India"
"Xiawuqi","39.6156","117.0553","China"
"Mulgund","15.2807","75.5213","India"
"Cibitoke","-2.8886","29.1200","Burundi"
"Maimón","18.7700","-70.3300","Dominican Republic"
"Caversham","51.4670","-0.9730","United Kingdom"
"Seveso","45.6434","9.1374","Italy"
"Nóqui","-5.8681","13.4325","Angola"
"Macaparana","-7.5550","-35.4528","Brazil"
"Iraquara","-12.2489","-41.6189","Brazil"
"Peringuzha","9.9667","76.4167","India"
"Yanbu","22.7544","120.5724","Taiwan"
"Karian","25.8594","86.0104","India"
"Strathroy-Caradoc","42.9575","-81.6167","Canada"
"Subaykhān","34.8530","40.5999","Syria"
"Arnold","39.0437","-76.4974","United States"
"Seaford","50.7700","0.1000","United Kingdom"
"Buôn Trấp","12.4833","108.0167","Vietnam"
"Koilkuntla","15.2333","78.3167","India"
"Matriz de Camarajibe","-9.1519","-35.5328","Brazil"
"Dunleary","53.3000","-6.1400","Ireland"
"Ourikela","12.1097","-5.0628","Mali"
"Mansfield","42.0163","-71.2187","United States"
"Lihe","33.9312","105.2682","China"
"Herohalli","12.9911","77.4873","India"
"Magallanes","14.1800","120.7500","Philippines"
"Somerset","40.5083","-74.5010","United States"
"Mirandela","41.4833","-7.1833","Portugal"
"Oadby","52.5987","-1.0763","United Kingdom"
"Raymore","38.8029","-94.4583","United States"
"Oulad Salmane","34.3356","-6.4604","Morocco"
"Zegzel","34.8407","-2.3543","Morocco"
"Hopa","41.3903","41.4194","Turkey"
"Pilar de la Horadada","37.8667","-0.7833","Spain"
"Jurh","44.6833","120.5167","China"
"Gelnhausen","50.2000","9.1667","Germany"
"Ksar el Hirane","33.7833","3.1500","Algeria"
"Carás","-9.0472","-77.7433","Peru"
"Az Zuwāydah","31.4395","34.3805","Gaza Strip"
"Cranford","40.6564","-74.3036","United States"
"Mulakumūd","8.2681","77.2860","India"
"Cruzeiro do Oeste","-23.7850","-53.0728","Brazil"
"Honda","5.2042","-74.7417","Colombia"
"Annūr","11.2325","77.1069","India"
"Makhmūr","35.7833","43.5833","Iraq"
"Pickerington","39.8890","-82.7678","United States"
"Vilaseca de Solcina","41.1108","1.1450","Spain"
"Ozëry","54.8500","38.5667","Russia"
"Diest","50.9847","5.0514","Belgium"
"San Miguel Ocotenco","19.0666","-97.4525","Mexico"
"Ciudad Serdán","18.9833","-97.4500","Mexico"
"Pão de Açúcar","-9.7478","-37.4369","Brazil"
"Atotonilco el Grande","20.6667","-98.6667","Mexico"
"Phetchabun","16.4169","101.1533","Thailand"
"Quesada","14.2667","-90.0333","Guatemala"
"Kasongo-Lunda","-6.4783","16.8166","Congo (Kinshasa)"
"Encruzilhada do Sul","-30.5439","-52.5219","Brazil"
"Squamish","49.7017","-123.1589","Canada"
"Thorold","43.1167","-79.2000","Canada"
"Husum","54.4667","9.0500","Germany"
"Firuzoba","40.3000","70.4000","Tajikistan"
"Carandaí","-20.9539","-43.8058","Brazil"
"Kuju","23.7254","85.5102","India"
"Kalawit","7.9051","122.5279","Philippines"
"Dongsheng","36.9996","105.0029","China"
"Hungund","16.0621","76.0586","India"
"Kumar Khad","26.5918","86.2640","India"
"Catigbian","9.8300","124.0300","Philippines"
"Southold","41.0432","-72.4185","United States"
"Chiroqchi","39.0336","66.5739","Uzbekistan"
"Burlington","40.8071","-91.1247","United States"
"Raahe","64.6833","24.4667","Finland"
"Sulya","12.5610","75.3874","India"
"Misato","38.5444","141.0567","Japan"
"Bithar","26.6294","85.7697","India"
"Thiene","45.7072","11.4786","Italy"
"Frontignan","43.4483","3.7561","France"
"Bayonet Point","28.3254","-82.6834","United States"
"Lawang Bato","14.7300","120.9961","Philippines"
"Fada","17.1833","21.5833","Chad"
"Gaojiayingcun","40.8814","114.9662","China"
"Ituango","7.1717","-75.7642","Colombia"
"Dole","47.0931","5.4906","France"
"Dākor","22.7500","73.1500","India"
"Vallabh Vidyanagar","22.5600","72.9500","India"
"Stepanavan","41.0096","44.3841","Armenia"
"El Tejar","14.6500","-90.8000","Guatemala"
"Stroitel","50.7833","36.4833","Russia"
"Agrestina","-8.4500","-35.9500","Brazil"
"Tirumala","13.6833","79.3500","India"
"Hoh Ereg","41.0955","111.4408","China"
"Kāgal","16.5800","74.3200","India"
"Ishiki","34.8167","137.0333","Japan"
"Vélingara","13.1500","-14.1167","Senegal"
"Beşikdüzü","41.0494","39.2353","Turkey"
"Roseburg","43.2231","-123.3520","United States"
"Baliguian","7.8088","122.1452","Philippines"
"Webster Groves","38.5866","-90.3544","United States"
"Belton","31.0525","-97.4790","United States"
"Fountain Hills","33.6073","-111.7398","United States"
"Akwatia","6.0402","-0.8088","Ghana"
"Basankusu","1.2222","19.8028","Congo (Kinshasa)"
"Manari","-8.9639","-37.6278","Brazil"
"Verukulambu","8.2953","77.2939","India"
"Oldebroek","52.4667","5.9167","Netherlands"
"De Aar","-30.6500","24.0167","South Africa"
"Santa Apolonia","14.7833","-90.9667","Guatemala"
"Candoni","9.8200","122.6000","Philippines"
"Burgos","16.0465","119.8568","Philippines"
"Highland","41.5483","-87.4588","United States"
"Havlíčkŭv Brod","49.6078","15.5808","Czechia"
"Limbuhan","11.8836","124.0497","Philippines"
"Chantilly","38.8868","-77.4453","United States"
"Hachimantai","39.9561","141.0711","Japan"
"Elukone","8.9667","76.7167","India"
"Lālgudi","10.8712","78.8197","India"
"Avanigadda","16.0197","80.9200","India"
"Bīrpur","26.5082","87.0119","India"
"Nocera Superiore","40.7417","14.6722","Italy"
"Vizela","41.3833","-8.3000","Portugal"
"Munster","41.5468","-87.5040","United States"
"Huntingdon","52.3364","-0.1717","United Kingdom"
"Mummidivaram","16.6500","82.1167","India"
"Fria","10.3804","-13.5500","Guinea"
"Döbeln","51.1194","13.1128","Germany"
"Karachayevsk","43.7731","41.9169","Russia"
"Alice Springs","-23.7000","133.8700","Australia"
"San Giovanni la Punta","37.5833","15.1000","Italy"
"Kościerzyna","54.1167","17.9833","Poland"
"Lebu","-37.6000","-73.6667","Chile"
